,Users,Items,TweetID,Age,rating_age
682,SAMPLE,deadline.com,1771748944865050819,50917,0.33175042505106483
683,SAMPLE,decisiondeskhq.com,1771704794681319538,61443,0.26408851769742714
684,SAMPLE,decisiondeskhq.com,1771704794681319538,61443,0.26408851769742714
685,SAMPLE,decisiondeskhq.com,1771704794681319538,61443,0.26408851769742714
686,SAMPLE,decisiondeskhq.com,1771704756517351713,61452,0.2640370174924069
687,SAMPLE,decisiondeskhq.com,1771704756517351713,61452,0.2640370174924069
688,SAMPLE,decrypt.co,1772455980258726200,55147,0.3026929050328927
689,SAMPLE,decrypt.co,1772455980258726200,55147,0.3026929050328927
690,SAMPLE,decrypt.co,1773174460192899459,56648,0.29300570483779936
691,SAMPLE,decrypt.co,1773174460192899459,56648,0.29300570483779936
692,SAMPLE,decrypt.co,1772448433376272437,56946,0.2911196682661235
693,SAMPLE,defendernetwork.com,1772069151600759106,60974,0.2667861976785369
694,SAMPLE,defensedaily.com,1772468696176284043,52115,0.3232487893697596
695,SAMPLE,defensedaily.com,1772468696176284043,52115,0.3232487893697596
696,SAMPLE,defensedaily.com,1772466482380746988,52643,0.31957132961190843
697,SAMPLE,defensedaily.com,1772466482380746988,52643,0.31957132961190843
698,SAMPLE,defensedaily.com,1771356199822245941,58155,0.2835916529087882
699,SAMPLE,defiantamerica.com,1772444636872687721,57851,0.28546603268483994
700,SAMPLE,defiantamerica.com,1772444636872687721,57851,0.28546603268483994
701,SAMPLE,defiantamerica.com,1771647443651756237,75117,0.19636369181742006
702,SAMPLE,defiantamerica.com,1771647443651756237,75117,0.19636369181742006
703,SAMPLE,delawareonline.com,1771726389193949259,56295,0.2952556513354832
704,SAMPLE,delawareonline.com,1771726389193949259,56295,0.2952556513354832
705,SAMPLE,delcotimes.com,1772463104531513378,53448,0.3140449529732061
706,SAMPLE,delcotimes.com,1772463104531513378,53448,0.3140449529732061
707,SAMPLE,delcotimes.com,1773178800085307866,55613,0.2996516245137023
708,SAMPLE,delcotimes.com,1773178800085307866,55613,0.2996516245137023
709,SAMPLE,delcotimes.com,1772453112093053005,55830,0.2982458523553438
710,SAMPLE,democracydocket.com,1772323059568968087,437,0.990574899313722
711,SAMPLE,democracydocket.com,1772323059568968087,437,0.990574899313722
712,SAMPLE,democracydocket.com,1772685431777177842,441,0.990489039929928
713,SAMPLE,democracydocket.com,1772682849960833067,1057,0.9773551234608948
714,SAMPLE,democracydocket.com,1772682849960833067,1057,0.9773551234608948
715,SAMPLE,democracynow.org,1772472294419447889,51257,0.32931513458980594
716,SAMPLE,democracynow.org,1772472294419447889,51257,0.32931513458980594
717,SAMPLE,democracynow.org,1773197070439952472,51257,0.32931513458980594
718,SAMPLE,democracynow.org,1773197070439952472,51257,0.32931513458980594
719,SAMPLE,democracynow.org,1772462479039213599,53597,0.3130325896043769
720,SAMPLE,democratandchronicle.com,1772065893389852826,61750,0.26233744829274713
721,SAMPLE,democratandchronicle.com,1772065893389852826,61750,0.26233744829274713
722,SAMPLE,deneenborelli.com,1773171735468085302,57297,0.28891376059996465
723,SAMPLE,deneenborelli.com,1773171735468085302,57297,0.28891376059996465
724,SAMPLE,deneenborelli.com,1773171189185208617,57427,0.2881010062991697
725,SAMPLE,deneenborelli.com,1773171189185208617,57427,0.2881010062991697
726,SAMPLE,deneenborelli.com,1773169078800097399,57931,0.2849715770697471
727,SAMPLE,dentonrc.com,1773180735450427599,55151,0.3026666687267608
728,SAMPLE,dentonrc.com,1773172661272637652,57076,0.29030070844247946
729,SAMPLE,denver7.com,1773563817911300441,50217,0.3368211129462222
730,SAMPLE,denver7.com,1773563817911300441,50217,0.3368211129462222
731,SAMPLE,denver7.com,1773199389822959622,50704,0.3332852294866224
732,SAMPLE,denver7.com,1773199389822959622,50704,0.3332852294866224
733,SAMPLE,denver7.com,1773199245169815747,50737,0.3330469788822193
734,SAMPLE,denverpost.com,1773199535881224299,50669,0.33353810576799264
735,SAMPLE,denverpost.com,1773199535881224299,50669,0.33353810576799264
736,SAMPLE,denverpost.com,1773195187604337061,51706,0.3261264892572448
737,SAMPLE,denverpost.com,1773195187604337061,51706,0.3261264892572448
738,SAMPLE,denverpost.com,1772470218150814180,51752,0.3258015615491413
739,SAMPLE,desertsun.com,1773156310462136756,60975,0.2667804164793762
740,SAMPLE,desertsun.com,1773156310462136756,60975,0.2667804164793762
741,SAMPLE,desertsun.com,1772425495709188351,62415,0.2585841268636268
742,SAMPLE,desertsun.com,1772425495709188351,62415,0.2585841268636268
743,SAMPLE,desmoinesregister.com,1772451363101737349,56247,0.29556292449294946
744,SAMPLE,desmoinesregister.com,1771726390200611289,56294,0.29526204960019187
745,SAMPLE,desmoinesregister.com,1771726390200611289,56294,0.29526204960019187
746,SAMPLE,desmoinesregister.com,1771363604442317242,56389,0.2946548331050533
747,SAMPLE,desmoinesregister.com,1771718840247890222,58094,0.2839667723997154
748,SAMPLE,detroitnews.com,1771749290660036985,50833,0.3323548541749435
749,SAMPLE,detroitnews.com,1771749290660036985,50833,0.3323548541749435
750,SAMPLE,detroitnews.com,1772472557423284727,51194,0.32976502631421234
751,SAMPLE,detroitnews.com,1772472557423284727,51194,0.32976502631421234
752,SAMPLE,detroitnews.com,1772465511168721382,52874,0.3179756248832442
753,SAMPLE,diamondandsilk.com,1772686366821785912,217,0.9953086449618288
754,SAMPLE,diamondandsilk.com,1771920154836050343,10097,0.8034806507349108
755,SAMPLE,diamondandsilk.com,1771920154836050343,10097,0.8034806507349108
756,SAMPLE,diamondandsilk.com,1771557726067290225,10107,0.8033065551943747
757,SAMPLE,diamondandsilk.com,1771873038759297095,21331,0.6298691613829894
758,SAMPLE,digg.com,1773164103109951561,59117,0.27774093867290683
759,SAMPLE,digg.com,1773164103109951561,59117,0.27774093867290683
760,SAMPLE,digg.com,1771701716062249318,62177,0.2599212103004095
761,SAMPLE,digg.com,1771701716062249318,62177,0.2599212103004095
762,SAMPLE,dilyana.bg,1772679775137468439,1790,0.9619533397667791
763,SAMPLE,dilyana.bg,1771907493066608763,13116,0.7525980734153238
764,SAMPLE,dilyana.bg,1771892431190970486,16707,0.6962538231889107
765,SAMPLE,dilyana.bg,1771889184996721099,17481,0.6846732301285626
766,SAMPLE,dilyana.bg,1771867733732319329,22595,0.6128506168252031
767,SAMPLE,disabilityscoop.com,1772447182035079475,57244,0.2892457718469803
768,SAMPLE,disabilityscoop.com,1772447182035079475,57244,0.2892457718469803
769,SAMPLE,disabilityscoop.com,1772447044847735074,57277,0.28903900306796865
770,SAMPLE,disabilityscoop.com,1772447044847735074,57277,0.28903900306796865
771,SAMPLE,disabilityscoop.com,1772446832108392484,57328,0.28871974201390616
772,SAMPLE,disclose.tv,1771944582290235641,4273,0.9115617073907121
773,SAMPLE,dispatch.com,1773184751446208899,54194,0.30900896959885554
774,SAMPLE,dispatch.com,1773184751446208899,54194,0.30900896959885554
775,SAMPLE,dispatch.com,1771730917721072122,55215,0.3022471969676861
776,SAMPLE,dispatch.com,1771730917721072122,55215,0.3022471969676861
777,SAMPLE,dispatch.com,1772446382789468540,57435,0.28805106539542147
778,SAMPLE,djournal.com,1773179595228844327,55423,0.3008879245570178
779,SAMPLE,djournal.com,1773179595228844327,55423,0.3008879245570178
780,SAMPLE,djournal.com,1773166224202953104,58611,0.28080313404962465
781,SAMPLE,djournal.com,1773166224202953104,58611,0.28080313404962465
782,SAMPLE,djournal.com,1773157501187358830,60691,0.2684273218160179
783,SAMPLE,dnj.com,1772451668367458716,56175,0.2960244339202599
784,SAMPLE,dnj.com,1772069176267493553,60968,0.26682088750447724
785,SAMPLE,dnj.com,1772068647004950551,61094,0.26609334749749647
786,SAMPLE,doctordavidfriedman.com,1772657190827872322,7174,0.8560207078908513
787,SAMPLE,doctordavidfriedman.com,1772004757164470295,76326,0.19128595558465789
788,SAMPLE,doctordavidfriedman.com,1772004757164470295,76326,0.19128595558465789
789,SAMPLE,duluthnewstribune.com,1771751304357933117,50353,0.33582992116629634
790,SAMPLE,duluthnewstribune.com,1771751304357933117,50353,0.33582992116629634
791,SAMPLE,duluthnewstribune.com,1771708272321388564,60614,0.26887559122552224
792,SAMPLE,duluthnewstribune.com,1771708272321388564,60614,0.26887559122552224
793,SAMPLE,duluthnewstribune.com,1773153799714029816,61573,0.2633456002327019
794,SAMPLE,dworkinsubstack.com,1773564717350416611,50002,0.33839404201705775
795,SAMPLE,dworkinsubstack.com,1773564608172728631,50029,0.33819610878939166
796,SAMPLE,dworkinsubstack.com,1772452222367891642,56042,0.29687884028029415
797,SAMPLE,dworkinsubstack.com,1772452222367891642,56042,0.29687884028029415
798,SAMPLE,earthjustice.org,1773153033989611756,61756,0.26230334136617167
799,SAMPLE,earthjustice.org,1772065871659241951,61756,0.26230334136617167
800,SAMPLE,earthjustice.org,1773153033989611756,61756,0.26230334136617167
801,SAMPLE,earthjustice.org,1772065871659241951,61756,0.26230334136617167
802,SAMPLE,earthjustice.org,1772428254546403500,61757,0.26229765730953697
803,SAMPLE,eastbaytimes.com,1773194689446834646,51825,0.32528657979951553
804,SAMPLE,eastbaytimes.com,1773194689446834646,51825,0.32528657979951553
805,SAMPLE,eastbaytimes.com,1773190332659683747,52863,0.3180514298316065
806,SAMPLE,eastbaytimes.com,1773190332659683747,52863,0.3180514298316065
807,SAMPLE,eastbaytimes.com,1771737634005508496,53614,0.3129172926694615
808,SAMPLE,economist.com,1773198801697698262,50844,0.33227564012276317
809,SAMPLE,economist.com,1773198801697698262,50844,0.33227564012276317
810,SAMPLE,economist.com,1772471823818428432,51369,0.3285168420452476
811,SAMPLE,economist.com,1772471823818428432,51369,0.3285168420452476
812,SAMPLE,economist.com,1772467988739838354,52283,0.32207412128442664
813,SAMPLE,ecowatch.com,1772441751799636131,58539,0.2812415966673719
814,SAMPLE,ecowatch.com,1772441751799636131,58539,0.2812415966673719
815,SAMPLE,ecowatch.com,1773150946798850223,62254,0.25948786963557663
816,SAMPLE,ecowatch.com,1773150946798850223,62254,0.25948786963557663
817,SAMPLE,edsource.org,1771363984891084932,56298,0.29523645737323956
818,SAMPLE,edsurge.com,1773160586186011101,59955,0.2727428278204184
819,SAMPLE,edsurge.com,1773160586186011101,59955,0.2727428278204184
820,SAMPLE,edweek.org,1771730045821919284,55423,0.3008879245570178
821,SAMPLE,edweek.org,1771730045821919284,55423,0.3008879245570178
822,SAMPLE,edweek.org,1771730045821919284,55423,0.3008879245570178
823,SAMPLE,edweek.org,1771361361332945355,56924,0.29125848986262615
824,SAMPLE,edweek.org,1771361361332945355,56924,0.29125848986262615
825,SAMPLE,eldiariony.com,1773199228036407535,50742,0.33301089516636584
826,SAMPLE,eldiariony.com,1773199228036407535,50742,0.33301089516636584
827,SAMPLE,eldiariony.com,1772473708566966470,50920,0.33172885863868984
828,SAMPLE,eldiariony.com,1772473708566966470,50920,0.33172885863868984
829,SAMPLE,eldiariony.com,1772473704716669022,50921,0.33172167014612225
830,SAMPLE,electronicintifada.net,1773563837586821594,50213,0.33685030989039877
831,SAMPLE,electronicintifada.net,1773563837586821594,50213,0.33685030989039877
832,SAMPLE,electronicintifada.net,1773197849183809626,51071,0.3306451584939406
833,SAMPLE,electronicintifada.net,1773197849183809626,51071,0.3306451584939406
834,SAMPLE,electronicintifada.net,1772472876953702846,51118,0.3303085708560514
835,SAMPLE,electroverse.info,1772631861195420000,13213,0.7510177799149393
836,SAMPLE,electroverse.info,1772631852056019066,13215,0.7509852314821197
837,SAMPLE,electroverse.info,1772582169967305090,25061,0.5809606049807181
838,SAMPLE,electroverse.info,1773299194813399349,26908,0.5581671252264794
839,SAMPLE,electroverse.info,1773299194813399349,26908,0.5581671252264794
840,SAMPLE,elnuevoherald.com,1772476110736933301,50347,0.3358735886483933
841,SAMPLE,elnuevoherald.com,1772476110736933301,50347,0.3358735886483933
842,SAMPLE,elnuevoherald.com,1773200882374422533,50348,0.33586631034042347
843,SAMPLE,elnuevoherald.com,1773200882374422533,50348,0.33586631034042347
844,SAMPLE,elnuevoherald.com,1773563247158788506,50354,0.3358226438045914
845,SAMPLE,elpasotimes.com,1771716072271470809,58754,0.2799343245869018
846,SAMPLE,elpasotimes.com,1773164618644336988,58994,0.27848222024689956
847,SAMPLE,elpasotimes.com,1773164618644336988,58994,0.27848222024689956
848,SAMPLE,elpasotimes.com,1772067124434915732,61457,0.2640084106071382
849,SAMPLE,elpasotimes.com,1772067124434915732,61457,0.2640084106071382
850,SAMPLE,elvocero.com,1772473602752835603,50945,0.3315491930486606
851,SAMPLE,elvocero.com,1772473602752835603,50945,0.3315491930486606
852,SAMPLE,elvocero.com,1773198372595290135,50946,0.3315420084494074
853,SAMPLE,elvocero.com,1773198372595290135,50946,0.3315420084494074
854,SAMPLE,elvocero.com,1773198372595290135,50946,0.3315420084494074
855,SAMPLE,en.irna.ir,1771599995193446415,29,0.9993717668888431
856,SAMPLE,en.irna.ir,1771599995193446415,29,0.9993717668888431
857,SAMPLE,en.irna.ir,1771590602821353882,2269,0.9520199660726885
858,SAMPLE,en.irna.ir,1771590602821353882,2269,0.9520199660726885
859,SAMPLE,en.irna.ir,1771590575948468349,2275,0.9518961923785684
860,SAMPLE,en.mehrnews.com,1771961536266879046,231,0.9950067337686328
861,SAMPLE,en.mehrnews.com,1771961536266879046,231,0.9950067337686328
862,SAMPLE,en.mehrnews.com,1771961337280647219,279,0.9939723047673982
863,SAMPLE,en.mehrnews.com,1771961337280647219,279,0.9939723047673982
864,SAMPLE,en.mehrnews.com,1772681307803312598,1424,0.9696131454711332
865,SAMPLE,en.people.cn,1772320795068453331,977,0.9790509372459191
866,SAMPLE,en.people.cn,1772320795068453331,977,0.9790509372459191
867,SAMPLE,en.people.cn,1772682695153250681,1093,0.9765929658622963
868,SAMPLE,en.people.cn,1772682695153250681,1093,0.9765929658622963
869,SAMPLE,en.people.cn,1772674123338228183,3137,0.9342802356593648
870,SAMPLE,endtimeheadlines.org,1771735801811829031,54050,0.3099747327649426
871,SAMPLE,endtimeheadlines.org,1771735801811829031,54050,0.3099747327649426
872,SAMPLE,endtimeheadlines.org,1771735801811829031,54050,0.3099747327649426
873,SAMPLE,endtimeheadlines.org,1771734317779058803,54404,0.30760595606067187
874,SAMPLE,endtimeheadlines.org,1771734317779058803,54404,0.30760595606067187
875,SAMPLE,english.almayadeen.net,1772687069678010688,50,0.9989170858574754
876,SAMPLE,english.almayadeen.net,1772324120333611421,184,0.996020655282492
877,SAMPLE,english.almayadeen.net,1771961627828498562,209,0.9954812067719009
878,SAMPLE,english.almayadeen.net,1771961627828498562,209,0.9954812067719009
879,SAMPLE,english.almayadeen.net,1771961447347610013,252,0.9945540386826629
880,SAMPLE,english.cctv.com,1772545412857020417,33824,0.48048142892119783
881,SAMPLE,english.cctv.com,1772545412857020417,33824,0.48048142892119783
882,SAMPLE,english.cctv.com,1772542263169851672,34574,0.47273551368306643
883,SAMPLE,english.cctv.com,1772542263169851672,34574,0.47273551368306643
884,SAMPLE,english.cctv.com,1772542166474412403,34598,0.4724897171114068
885,SAMPLE,english.news.cn,1771943865748197831,4444,0.9081900995414638
886,SAMPLE,english.news.cn,1771934147805601972,6761,0.8637162365072126
887,SAMPLE,english.news.cn,1771933284219457721,6967,0.8598691797524102
888,SAMPLE,english.news.cn,1771929546628976771,7858,0.8434260896700205
889,SAMPLE,english.news.cn,1771552311258542120,11398,0.7811447014190293
890,SAMPLE,entrepreneur.com,1773183279354577104,54545,0.3066675089239044
891,SAMPLE,entrepreneur.com,1773183279354577104,54545,0.3066675089239044
892,SAMPLE,entrepreneur.com,1771733722447946112,54546,0.3066608635053608
893,SAMPLE,entrepreneur.com,1772458499202531741,54546,0.3066608635053608
894,SAMPLE,entrepreneur.com,1772458499202531741,54546,0.3066608635053608
895,SAMPLE,eonline.com,1772468774299685252,52096,0.3233819081091641
896,SAMPLE,eonline.com,1772468774299685252,52096,0.3233819081091641
897,SAMPLE,eonline.com,1772468774299685252,52096,0.3233819081091641
898,SAMPLE,eonline.com,1772465616206578009,52849,0.3181479349942544
899,SAMPLE,eonline.com,1772465616206578009,52849,0.3181479349942544
900,SAMPLE,espn.com,1773562779397509486,50465,0.3350158361330027
901,SAMPLE,espn.com,1773562779397509486,50465,0.3350158361330027
902,SAMPLE,espn.com,1771748592274850155,51001,0.33114709515760576
903,SAMPLE,espn.com,1771742222347624459,52520,0.3204242551451394
904,SAMPLE,espn.com,1771742222347624459,52520,0.3204242551451394
905,SAMPLE,etonline.com,1773563566445981729,50277,0.33638346234280136
906,SAMPLE,etonline.com,1773563566445981729,50277,0.33638346234280136
907,SAMPLE,etonline.com,1772475203592818947,50563,0.33430513071592494
908,SAMPLE,etonline.com,1772475203592818947,50563,0.33430513071592494
909,SAMPLE,etonline.com,1772463312661348610,53398,0.31438540537488985
910,SAMPLE,everythinglubbock.com,1772466110287282270,52731,0.31896250004484306
911,SAMPLE,everythinglubbock.com,1772466110287282270,52731,0.31896250004484306
912,SAMPLE,everythinglubbock.com,1773184248838488102,54314,0.308206465862183
913,SAMPLE,everythinglubbock.com,1773184248838488102,54314,0.308206465862183
914,SAMPLE,everythinglubbock.com,1772454887449649570,55407,0.3009922665942859
915,SAMPLE,ew.com,1772468305111945677,52208,0.3225979982939953
916,SAMPLE,ew.com,1772468305111945677,52208,0.3225979982939953
917,SAMPLE,ew.com,1773190844297761103,52741,0.3188933883010751
918,SAMPLE,ew.com,1773190844297761103,52741,0.3188933883010751
919,SAMPLE,ew.com,1772466046747767129,52746,0.31885883804498333
920,SAMPLE,explorevenango.com,1772469819171869161,51847,0.325131539504038
921,SAMPLE,explorevenango.com,1772469819171869161,51847,0.325131539504038
922,SAMPLE,explorevenango.com,1771736233669976467,53947,0.31066737275701245
923,SAMPLE,explorevenango.com,1771736233669976467,53947,0.31066737275701245
924,SAMPLE,explorevenango.com,1771721134217507100,57547,0.28735280104676447
925,SAMPLE,fastcompany.com,1773199544597041643,50667,0.33355256163499686
926,SAMPLE,fastcompany.com,1773199544597041643,50667,0.33355256163499686
927,SAMPLE,fastcompany.com,1773190721161367935,52771,0.318686142906223
928,SAMPLE,fastcompany.com,1773190721161367935,52771,0.318686142906223
929,SAMPLE,fastcompany.com,1773185687904203200,53971,0.31050584274088305
930,SAMPLE,fayobserver.com,1771703741068042481,61694,0.26265599354422514
931,SAMPLE,finurah.com,1773198431290265754,50932,0.3316426070081593
932,SAMPLE,finurah.com,1771737303943090242,53692,0.31238882738643836
933,SAMPLE,flkeysnews.com,1773166851696046562,58462,0.2817112657145211
934,SAMPLE,flkeysnews.com,1773166851696046562,58462,0.2817112657145211
935,SAMPLE,floridaphoenix.com,1773294163167003029,28108,0.5438396286333154
936,SAMPLE,flvoicenews.com,1773198375480934626,50946,0.3315420084494074
937,SAMPLE,flvoicenews.com,1773198375480934626,50946,0.3315420084494074
938,SAMPLE,flvoicenews.com,1772473584813822051,50949,0.3315204555857667
939,SAMPLE,flvoicenews.com,1772473584813822051,50949,0.3315204555857667
940,SAMPLE,flvoicenews.com,1771386401751253129,50954,0.33148453725989246
941,SAMPLE,focusonthefamily.com,1772322611730493860,544,0.9882807220281348
942,SAMPLE,focusonthefamily.com,1772322611730493860,544,0.9882807220281348
943,SAMPLE,focusonthefamily.com,1771567659030651391,7739,0.8456038664170541
944,SAMPLE,focusonthefamily.com,1771567659030651391,7739,0.8456038664170541
945,SAMPLE,focusonthefamily.com,1771567659030651391,7739,0.8456038664170541
946,SAMPLE,fortune.com,1772477108729561112,50109,0.3376103194279719
947,SAMPLE,fortune.com,1772477108729561112,50109,0.3376103194279719
948,SAMPLE,fortune.com,1773201884246843748,50109,0.3376103194279719
949,SAMPLE,fortune.com,1773201884246843748,50109,0.3376103194279719
950,SAMPLE,fortune.com,1773564247118643398,50115,0.3375664261506271
951,SAMPLE,fox5sandiego.com,1771598677234110821,343,0.9925947387707649
952,SAMPLE,fox5sandiego.com,1771597732332945836,569,0.9877454654943306
953,SAMPLE,fox5sandiego.com,1772321783800082799,741,0.984070750499674
954,SAMPLE,fox5sandiego.com,1772682936816484450,1036,0.977799990048762
955,SAMPLE,fox5sandiego.com,1772682760328499401,1078,0.9769104592725807
956,SAMPLE,foxbaltimore.com,1772473561057231251,50955,0.33147735406171625
957,SAMPLE,foxbaltimore.com,1771748786055843957,50955,0.33147735406171625
958,SAMPLE,foxbaltimore.com,1772473561057231251,50955,0.33147735406171625
959,SAMPLE,foxbaltimore.com,1771748786055843957,50955,0.33147735406171625
960,SAMPLE,foxbaltimore.com,1773190778895925330,52757,0.31878284065749896
961,SAMPLE,foxbusiness.com,1771723792538083458,56914,0.2913216124699302
962,SAMPLE,foxbusiness.com,1772066363898581209,61638,0.2629749255917092
963,SAMPLE,foxbusiness.com,1772704024590012897,82408,0.16766574869963707
964,SAMPLE,foxcarolina.com,1773198350147359007,50951,0.33150608778840485
965,SAMPLE,foxcarolina.com,1773198350147359007,50951,0.33150608778840485
966,SAMPLE,foxcarolina.com,1772473570800591051,50953,0.33149172061373033
967,SAMPLE,foxcarolina.com,1772473570800591051,50953,0.33149172061373033
968,SAMPLE,foxcarolina.com,1772464503449325688,53114,0.31632618876786506
969,SAMPLE,foxnews.com,1772623014162497734,15323,0.7174516709064744
970,SAMPLE,foxnews.com,1772555272025674101,31474,0.5055834562676855
971,SAMPLE,foxnews.com,1772543791427174579,34211,0.4764688178971015
972,SAMPLE,foxnews.com,1773202213021643214,50031,0.33818145167524444
973,SAMPLE,foxnews.com,1773202213021643214,50031,0.33818145167524444
974,SAMPLE,frankspeech.com,1772658381943185615,6890,0.861305147771056
975,SAMPLE,frankspeech.com,1773091573695218135,76409,0.19094221568062478
976,SAMPLE,frankspeech.com,1772701348552638801,83046,0.16536364116489746
977,SAMPLE,freedomfirstnetwork.com,1772681420986785794,1397,0.9701806229035543
978,SAMPLE,freedomfirstnetwork.com,1772681420986785794,1397,0.9701806229035543
979,SAMPLE,freedomfirstnetwork.com,1772674374560366832,3077,0.9354957779040777
980,SAMPLE,freedomfirstnetwork.com,1772674374560366832,3077,0.9354957779040777
981,SAMPLE,freedomfirstnetwork.com,1771582933020836170,4097,0.9150449719919789
982,SAMPLE,freep.com,1773562300697292950,50579,0.3341892404347467
983,SAMPLE,freep.com,1773562300697292950,50579,0.3341892404347467
984,SAMPLE,freep.com,1771742746241380739,52394,0.3213003441831312
985,SAMPLE,freep.com,1771742494499188959,52455,0.32087590712478736
986,SAMPLE,freep.com,1771742494499188959,52455,0.32087590712478736
987,SAMPLE,frontpagemag.com,1772324701957726578,45,0.9990253244791252
988,SAMPLE,frontpagemag.com,1772324701957726578,45,0.9990253244791252
989,SAMPLE,frontpagemag.com,1772324701957726578,45,0.9990253244791252
990,SAMPLE,frontpagemag.com,1772609425058017443,18562,0.6688209581958644
991,SAMPLE,frontpagemag.com,1772609425058017443,18562,0.6688209581958644
992,SAMPLE,ft.com,1773493106715095389,67076,0.23374180947318687
993,SAMPLE,futurism.com,1772476306715791660,50300,0.33621584709339675
994,SAMPLE,futurism.com,1772476306715791660,50300,0.33621584709339675
995,SAMPLE,futurism.com,1773197872432820542,51066,0.33068098586812134
996,SAMPLE,futurism.com,1773197872432820542,51066,0.33068098586812134
997,SAMPLE,futurism.com,1772470737753846167,51628,0.32667819441548807
998,SAMPLE,gainesville.com,1772469485087158612,51926,0.324575412757439
999,SAMPLE,gainesville.com,1772469485087158612,51926,0.324575412757439
1000,SAMPLE,gainesvilletimes.com,1772442939710492794,58256,0.2829716425871788
1001,SAMPLE,gainesvilletimes.com,1772442939710492794,58256,0.2829716425871788
1002,SAMPLE,gainesvilletimes.com,1773157165655523500,60771,0.2679623789460451
1003,SAMPLE,gainesvilletimes.com,1773157165655523500,60771,0.2679623789460451
1004,SAMPLE,gandernewsroom.com,1772401829483344215,68057,0.22882530218463096
1005,SAMPLE,gandernewsroom.com,1772401829483344215,68057,0.22882530218463096
1006,SAMPLE,gandernewsroom.com,1771673319839854602,68947,0.22445438990329286
1007,SAMPLE,gandernewsroom.com,1771673319839854602,68947,0.22445438990329286
1008,SAMPLE,gandernewsroom.com,1771673319839854602,68947,0.22445438990329286
1009,SAMPLE,gatestoneinstitute.org,1771904582119018953,13810,0.7413644394509734
1010,SAMPLE,gatestoneinstitute.org,1771904582119018953,13810,0.7413644394509734
1011,SAMPLE,gatestoneinstitute.org,1771904300224061757,13877,0.7402888399390037
1012,SAMPLE,gatestoneinstitute.org,1771904300224061757,13877,0.7402888399390037
1013,SAMPLE,gatestoneinstitute.org,1771904037836779563,13940,0.739278878917723
1014,SAMPLE,gazette.com,1773563246068310028,50354,0.3358226438045914
1015,SAMPLE,gazette.com,1773563246068310028,50354,0.3358226438045914
1016,SAMPLE,gazette.com,1771751260967796936,50365,0.33574260323320965
1017,SAMPLE,gazette.com,1771751260967796936,50365,0.33574260323320965
1018,SAMPLE,gazette.com,1773197282130682289,51206,0.32967928529267965
1019,SAMPLE,gazettextra.com,1773183377077854571,54522,0.3068203933029035
1020,SAMPLE,gazettextra.com,1773183377077854571,54522,0.3068203933029035
1021,SAMPLE,gazettextra.com,1773183377077854571,54522,0.3068203933029035
1022,SAMPLE,gazettextra.com,1771733818422276184,54523,0.3068137445713886
1023,SAMPLE,gazettextra.com,1771733818422276184,54523,0.3068137445713886
1024,SAMPLE,geekwire.com,1773201955164471554,50092,0.3377347147104883
1025,SAMPLE,geekwire.com,1773201955164471554,50092,0.3377347147104883
1026,SAMPLE,geekwire.com,1772477047010730269,50124,0.33750059693432377
1027,SAMPLE,geekwire.com,1772477047010730269,50124,0.33750059693432377
1028,SAMPLE,geekwire.com,1772460101489860695,54164,0.3092099218126335
1029,SAMPLE,geneticliteracyproject.org,1773183259762885072,54550,0.30663428327120335
1030,SAMPLE,geneticliteracyproject.org,1773183259762885072,54550,0.30663428327120335
1031,SAMPLE,geneticliteracyproject.org,1772458453568532653,54557,0.3065877734050111
1032,SAMPLE,geneticliteracyproject.org,1772458453568532653,54557,0.3065877734050111
1033,SAMPLE,geneticliteracyproject.org,1772443352895508609,58157,0.2835793623024806
1034,SAMPLE,geoengineeringwatch.org,1771689044151251314,65198,0.24345044787735573
1035,SAMPLE,geoengineeringwatch.org,1771689044151251314,65198,0.24345044787735573
1036,SAMPLE,georgetakei.com,1772474269768774127,50786,0.3326935269953847
1037,SAMPLE,georgetakei.com,1772474269768774127,50786,0.3326935269953847
1038,SAMPLE,georgetakei.com,1771743490638221808,52217,0.3225350880879927
1039,SAMPLE,georgetakei.com,1771743490638221808,52217,0.3225350880879927
1040,SAMPLE,georgetakei.com,1773187397787746435,53563,0.31326331093615567
1041,SAMPLE,giantfreakinrobot.com,1771739611754053809,53142,0.3161343127442883
1042,SAMPLE,giantfreakinrobot.com,1772450236633333785,56516,0.29384503063528894
1043,SAMPLE,giantfreakinrobot.com,1772449666983944467,56652,0.2929803081825006
1044,SAMPLE,giantfreakinrobot.com,1773171034943856907,57464,0.287870102178436
1045,SAMPLE,giantfreakinrobot.com,1773167284644663597,58358,0.2823468692526461
1046,SAMPLE,gingrich360.com,1771961331354063193,280,0.9939507656026884
1047,SAMPLE,gingrich360.com,1771595012171559254,1217,0.9739723027585047
1048,SAMPLE,gingrich360.com,1771595012171559254,1217,0.9739723027585047
1049,SAMPLE,gingrich360.com,1771916228539379878,11033,0.787347708906034
1050,SAMPLE,gingrich360.com,1772637300071006639,11916,0.7724253271959604
1051,SAMPLE,glennbeck.com,1772324141527441877,179,0.9961285800586208
1052,SAMPLE,glennbeck.com,1772678132585111788,2181,0.9538371637172397
1053,SAMPLE,glennbeck.com,1772610894377173172,18212,0.6739129206512605
1054,SAMPLE,glennbeck.com,1773171902821044366,57257,0.2891642998278684
1055,SAMPLE,glennbeck.com,1773171902821044366,57257,0.2891642998278684
